,Categ,Priority,O*NET-SOC Code,Title,Description,Total Employment,Mean Hourly Wage,25th Percentile Hourly Wage,Median Hourly Wage,75th Percentile Hourly Wage,"Employment change, numeric, 2022-32","Employment change, percent, 2022-32",sustainable_wage,sustainable_wage_ind,stable_employment
567,,,31-1132.00,Orderlies,"Transport patients to areas such as operating rooms or x-ray rooms using wheelchairs, stretchers, or moveable beds. May maintain stocks of supplies or clean and transport equipment. Psychiatric orderlies are included in Psychiatric Aides.","44,790",17.34,14.77,16.6,18.55,1.9,4.2,-8.419999999999998,False,True
568,,,31-1133.00,Psychiatric Aides,"Assist mentally impaired or emotionally disturbed patients, working under direction of nursing and medical staff. May assist with daily living activities, lead patients in educational and recreational activities, or accompany patients to and from examinations and treatments. May restrain violent patients. Includes psychiatric orderlies.","30,590",18.57,14.31,17.86,22.27,1.6,4.9,-7.16,False,True
569,,,31-2011.00,Occupational Therapy Assistants,"Assist occupational therapists in providing occupational therapy treatments and procedures. May, in accordance with state laws, assist in development of treatment plans, carry out routine functions, direct activity programs, and document the progress of treatments. Generally requires formal training.","43,810",31.86,27.63,30.89,36.67,10.8,24.0,5.870000000000001,True,True
570,,,31-2012.00,Occupational Therapy Aides,"Under close supervision of an occupational therapist or occupational therapy assistant, perform only delegated, selected, or routine tasks in specific situations. These duties include preparing patient and treatment room.","3,710",20.71,14.71,17.82,25.59,0.2,4.9,-7.199999999999999,False,True
571,,,31-2021.00,Physical Therapist Assistants,"Assist physical therapists in providing physical therapy treatments and procedures. May, in accordance with state laws, assist in the development of treatment plans, carry out routine functions, document the progress of treatment, and modify specific treatments in accordance with patient status and within the scope of treatment plans established by a physical therapist. Generally requires formal training.","97,740",31.01,25.95,30.18,36.21,26.3,26.1,5.16,True,True
572,,,31-2022.00,Physical Therapist Aides,"Under close supervision of a physical therapist or physical therapy assistant, perform only delegated, selected, or routine tasks in specific situations. These duties include preparing the patient and the treatment area.","42,800",15.97,12.95,15.1,16.96,1.3,3.0,-9.92,False,True
573,,,31-9011.00,Massage Therapists,"Perform therapeutic massages of soft tissues and joints. May assist in the assessment of range of motion and muscle strength, or propose client therapy plans.","86,270",27.43,18.79,23.97,32.36,24.6,18.3,-1.0500000000000007,False,True
574,,,31-9091.00,Dental Assistants,"Perform limited clinical duties under the direction of a dentist. Clinical duties may include equipment preparation and sterilization, preparing patients for treatment, assisting the dentist during treatment, and providing patients with instructions for oral healthcare procedures. May perform administrative duties such as scheduling appointments, maintaining medical records, billing, and coding information for insurance purposes.","363,880",21.50,17.75,21.55,23.50,25.7,6.9,-3.469999999999999,False,True
575,,,31-9092.00,Medical Assistants,"Perform administrative and certain clinical duties under the direction of a physician. Administrative duties may include scheduling appointments, maintaining medical records, billing, and coding information for insurance purposes. Clinical duties may include taking and recording vital signs and medical histories, preparing patients for examination, drawing blood, and administering medications as directed by physician.","752,460",19.57,16.99,18.4,21.81,105.9,13.9,-6.620000000000001,False,True
576,,,31-9093.00,Medical Equipment Preparers,"Prepare, sterilize, install, or clean laboratory or healthcare equipment. May perform routine laboratory tasks and operate or inspect equipment.","63,890",21.61,17.42,19.94,24.18,3.6,5.4,-5.079999999999998,False,True
577,,,31-9094.00,Medical Transcriptionists,"Transcribe medical reports recorded by physicians and other healthcare practitioners using various electronic devices, covering office visits, emergency room visits, diagnostic imaging studies, operations, chart reviews, and final summaries. Transcribe dictated reports and translate abbreviations into fully understandable form. Edit as necessary and return reports in either printed or electronic form for review and signature, or correction.","48,680",17.83,14.00,16.7,21.13,-1.8,-3.8,-8.32,False,False
578,,,31-9095.00,Pharmacy Aides,"Record drugs delivered to the pharmacy, store incoming merchandise, and inform the supervisor of stock needs. May operate cash register and accept prescriptions for filling.","43,230",17.24,13.75,15.99,19.04,-1.2,-2.8,-9.03,False,False
579,,,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,"Feed, water, and examine pets and other nonfarm animals for signs of illness, disease, or injury in laboratories and animal hospitals and clinics. Clean and disinfect cages and work areas, and sterilize laboratory and surgical equipment. May provide routine postoperative care, administer medication orally or topically, or prepare samples for laboratory examination under the supervision of veterinary or laboratory animal technologists or technicians, veterinarians, or scientists.","111,880",16.58,14.03,16.7,18.03,23.5,20.5,-8.32,False,True
580,,,31-9097.00,Phlebotomists,"Draw blood for tests, transfusions, donations, or research. May explain the procedure to patients and assist in the recovery of patients with adverse reactions.","137,090",19.51,16.84,18.53,21.77,10.8,7.7,-6.489999999999998,False,True
581,,,31-9099.00,"Healthcare Support Workers, All Other",All healthcare support workers not listed separately.,"107,170",20.91,16.13,19.43,24.23,6.4,5.7,-5.59,False,True
582,,,31-9099.01,Speech-Language Pathology Assistants,"Assist speech-language pathologists in the assessment and treatment of speech, language, voice, and fluency disorders. Implement speech and language programs or activities as planned and directed by speech-language pathologists. Monitor the use of alternative communication devices and systems.","107,170",20.91,16.13,19.43,24.23,6.4,5.7,-5.59,False,True
583,,,31-9099.02,Endoscopy Technicians,Maintain a sterile field to provide support for physicians and nurses during endoscopy procedures. Prepare and maintain instruments and equipment. May obtain specimens.,"107,170",20.91,16.13,19.43,24.23,6.4,5.7,-5.59,False,True
584,,,33-1011.00,First-Line Supervisors of Correctional Officers,Directly supervise and coordinate activities of correctional officers and jailers.,"55,900",33.74,22.80,30.44,41.73,-1.6,-2.7,5.420000000000002,True,False
585,,,33-1012.00,First-Line Supervisors of Police and Detectives,Directly supervise and coordinate activities of members of police force.,"131,860",47.79,34.74,46.29,59.06,4.3,3.1,21.27,True,True
586,,,33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers,Directly supervise and coordinate activities of workers engaged in firefighting and fire prevention and control.,"84,040",40.78,29.72,38.53,48.95,3.1,3.6,13.510000000000002,True,True
587,,,33-1091.00,First-Line Supervisors of Security Workers,Directly supervise and coordinate activities of security workers and security guards.,"59,520",26.32,18.05,23.47,30.67,-2.4,-3.9,-1.5500000000000007,False,False
588,,,33-1099.00,"First-Line Supervisors of Protective Service Workers, All Other",All protective service supervisors not listed separately above.,"23,340",30.64,23.22,29.34,36.03,0.8,3.4,4.32,True,True
589,,,33-2011.00,Firefighters,"Control and extinguish fires or respond to emergency situations where life, property, or the environment is at risk. Duties may include fire prevention, emergency medical service, hazardous material response, search and rescue, and disaster assistance.","321,450",27.07,17.98,24.85,34.01,12.0,3.6,-0.16999999999999815,False,True
590,,,33-2021.00,Fire Inspectors and Investigators,"Inspect buildings to detect fire hazards and enforce local ordinances and state laws, or investigate and gather facts to determine cause of fires and explosions.","14,510",36.98,25.62,33.39,46.38,0.6,3.7,8.370000000000001,True,True
591,,,33-2022.00,Forest Fire Inspectors and Prevention Specialists,"Enforce fire regulations, inspect forest for fire hazards, and recommend forest fire prevention or control measures. May report forest fires and weather conditions.","2,290",27.30,16.96,23.13,35.09,0.4,14.8,-1.8900000000000006,False,True
592,,,33-3011.00,Bailiffs,Maintain order in courts of law.,"16,470",26.29,18.03,23.6,34.69,-0.4,-2.3,-1.4199999999999982,False,False
593,,,33-3012.00,Correctional Officers and Jailers,"Guard inmates in penal or rehabilitative institutions in accordance with established regulations and procedures. May guard prisoners in transit between jail, courtroom, prison, or other point. Includes deputy sheriffs and police who spend the majority of their time guarding prisoners in correctional institutions.","363,250",26.33,19.16,23.85,30.82,-28.6,-7.5,-1.1699999999999982,False,False
594,,,33-3021.00,Detectives and Criminal Investigators,"Conduct investigations related to suspected violations of federal, state, or local laws to prevent or solve crimes.","107,400",44.04,29.44,41.48,53.14,1.7,1.5,16.459999999999997,True,True
595,,,33-3021.02,Police Identification and Records Officers,"Collect evidence at crime scene, classify and identify fingerprints, and photograph evidence for use in criminal and civil cases.","107,400",44.04,29.44,41.48,53.14,1.7,1.5,16.459999999999997,True,True
596,,,33-3021.06,Intelligence Analysts,"Gather, analyze, or evaluate information from a variety of sources, such as law enforcement databases, surveillance, intelligence networks or geographic information systems. Use intelligence data to anticipate and prevent organized crime activities, such as terrorism.","107,400",44.04,29.44,41.48,53.14,1.7,1.5,16.459999999999997,True,True
